Western New Mexico University (NM)	wnmu.edu	198.187.251.121	32.679	-108.506
Western Oregon University (OR)	www.wou.edu	140.211.127.171	44.036	-123.055
Western Seminary (OR)	www.westernseminary.edu	50.203.85.67	47.479	-121.543
Western State Colorado University (CO)	www.western.edu	162.209.40.194	29.489	-98.399
Western State University College of Law (CA)	www.wsulaw.edu	107.23.99.125	39.044	-77.488
Western University of Health Sciences (CA)	www.westernu.edu	67.225.165.238	42.726	-84.636
Western Washington University (WA)	www.wwu.edu	140.160.243.27	48.74	-122.481
Westfield State University (MA)	www.westfield.ma.edu	207.159.171.82	42.125	-72.75
Westminster College (PA)	www.westminster.edu	50.204.150.14	41.12	-80.333
Westminster College (MO)	www.westminster-mo.edu	38.114.81.140	38.829	-91.974
Westminster College (UT)	www.westminstercollege.edu	146.86.4.37	40.739	-111.859
Westminster Theological Seminary (PA)	www.wts.edu	8.20.78.7	40.124	-75.126
Westminster Seminary California (CA)	www.wscal.edu	216.70.68.227	34.02	-118.393
Westmont College (CA)	www.westmont.edu	64.136.190.130	34.441	-119.619
Wheaton College (IL)	www.wheaton.edu	192.138.89.118	41.852	-88.121
Wheaton College (MA)	wheatoncollege.edu	216.22.60.195	38.931	-77.349
Wheeling Jesuit University (WV)	www.wju.edu	192.188.131.10	40.058	-80.636
Wheelock College (MA)	www.wheelock.edu	69.43.106.53	42.345	-71.099
Whitman College (WA)	www.whitman.edu	199.89.174.11	46.111	-118.308
Whittier College (CA)	www.whittier.edu	50.56.249.159	29.489	-98.399
Whitworth University (WA)	www.whitworth.edu	198.29.3.9	47.654	-117.432
Wichita State University (KS)	www.wichita.edu	156.26.1.160	37.694	-97.48
Widener University (PA)	www.widener.edu	147.31.88.130	39.849	-75.382
Wilberforce University (OH)	www.wilberforce.edu	67.225.164.227	42.726	-84.636
Wiley College (TX)	www.wileyc.edu	208.89.204.8	32.535	-94.425
Wilkes University (PA)	www.wilkes.edu	149.24.137.180	40.04	-75.533
Willamette University (OR)	www.willamette.edu	158.104.100.63	44.902	-122.922
William Carey University (MS)	www.wmcarey.edu	208.72.134.75	32.367	-86.3
William Jessup University (CA)	www.jessup.edu	50.28.93.214	42.726	-84.636
William Jewell College (MO)	www.jewell.edu	173.244.128.15	39.269	-94.389
William Penn University (IA)	www.wmpenn.edu	208.126.107.177	41.281	-92.65
William Paterson University (NJ)	www.wpunj.edu	149.151.1.62	40.949	-74.241
William Woods University (MO)	www.williamwoods.edu	216.106.49.9	38.802	-90.627
Williams Baptist College (AR)	www.wbcoll.edu	74.86.192.45	32.93	-96.835
Williams College (MA)	www.williams.edu	137.165.6.26	42.644	-73.246
Wilmington University (DE)	www.wilmu.edu	204.107.115.35	39.639	-75.62
Wilmington College (OH)	www.wilmington.edu	76.12.61.253	39.616	-75.704
Wilson College (PA)	www.wilson.edu	70.47.39.103	40.822	-74.456
Wingate University (NC)	www.wingate.edu	216.27.68.212	34.789	-92.413
Winona State University (MN)	www.winona.edu	199.17.165.100	44.968	-93.088
Winston-Salem State University (NC)	www.wssu.edu	152.12.30.131	36.028	-80.207
Winthrop University (SC)	www.winthrop.edu	199.79.254.163	34.993	-81.179
Wisconsin Lutheran College (WI)	www.wlc.edu	205.213.22.4	43.051	-88.038
Wisconsin School of Professional Psychology (WI)	wspp.edu	169.207.67.11	42.986	-78.728
Wittenberg University (OH)	www.wittenberg.edu	54.225.244.109	39.044	-77.488
Wofford College (SC)	www.wofford.edu	67.199.100.154	33.725	-112.089
Won Institute of Graduate Studies (PA)	www.woninstitute.edu	173.205.126.94	38	-97
Woodbury University (CA)	www.woodbury.edu	67.20.74.127	40.218	-111.613
Woods Hole Oceanographic Institution (MA)	www.whoi.edu	128.128.76.17	41.528	-70.654
Worcester Polytechnic Institute (MA)	www.wpi.edu	130.215.36.26	42.286	-71.829
Worcester State University (MA)	www.worcester.edu	209.239.207.252	42.271	-71.848
The Wright Institute (CA)	www.wi.edu	50.28.102.133	33.432	-112.015
Wright State University (OH)	www.wright.edu	130.108.74.59	39.75	-84.269
Babson College (MA)	www.babson.edu	155.48.10.202	42.299	-71.26
Bacone College (OK)	www.bacone.edu	164.58.253.80	34.619	-96.355
Baldwin-Wallace College (OH)	www.bw.edu	192.150.115.38	41.367	-81.865
Ball State University (IN)	cms.bsu.edu	147.226.7.60	40.202	-85.408
Baker College (MI)	www.baker.edu	54.225.215.67	39.044	-77.488
Baker University (KS)	www.bakeru.edu	198.248.68.21	38.804	-95.237
Bangor Theological Seminary (ME) (closed 22 June 2013)	www.bts.edu	174.142.53.44	45.5	-73.583
Bank Street College of Education (NY)	bankstreet.edu	149.70.120.31	40.801	-73.965
Baptist Bible College (MO)	www.gobbc.edu	192.254.232.48	29.83	-95.474
Baptist Bible College & Seminary (PA)	www.bbc.edu	64.106.241.238	40.797	-74.055
The Baptist College of Florida (FL)	www.baptistcollege.edu	12.150.229.165	30.914	-85.511
Baptist Memorial College of Health Sciences (TN)	www.bchs.edu	167.251.1.234	35.15	-90.049
Baptist Missionary Association Theological Seminary (TX)	bmats.edu	69.175.41.238	41.888	-87.637
Barclay College (KS)	www.barclaycollege.edu	64.71.219.114	37.671	-99.096
Bard College (NY)	www.bard.edu	192.246.229.230	42.098	-73.997
Bard College at Simon's Rock (MA)	simons-rock.edu	208.81.88.15	42.162	-73.328
Barnard College (NY)	barnard.edu	107.21.241.248	39.044	-77.488
Barry University (FL)	www.barry.edu	64.56.90.182	25.894	-80.182
Barton College (NC)	www.barton.edu	64.207.179.33	34.02	-118.393
Bastyr University (WA)	www.bastyr.edu	66.194.68.17	47.606	-122.332
Bates College (ME)	www.bates.edu	134.181.131.51	44.084	-70.17
Bauder College (GA)	www.bauder.edu	72.166.181.210	38	-97
Bay Path College (MA)	www.baypath.edu	63.251.142.109	33.752	-84.392
Bay State College (MA)	www.baystate.edu	69.20.67.69	29.489	-98.399
Baylor College of Medicine (TX)	www.bcm.edu	128.249.225.100	29.708	-95.401
Baylor University (TX)	www.baylor.edu	129.62.15.36	31.549	-97.147
Beacon College (FL)	www.beaconcollege.edu	184.106.55.66	29.489	-98.399
Becker College (MA)	www.becker.edu	50.57.209.33	29.489	-98.399
Belhaven University (MS)	www.belhaven.edu	209.213.104.68	33.752	-84.392
Bellarmine University (KY)	www.bellarmine.edu	198.190.212.169	38.222	-85.68
Bellevue College (WA)	www.bellevuecollege.edu	134.39.81.155	46.875	-122.669
Bellevue University (NE)	www.bellevue.edu	204.232.135.194	29.388	-98.531
Bellin College (WI)	www.bellincollege.edu	216.56.24.117	44.519	-88.02
Belmont University (TN)	www.belmont.edu	75.103.116.44	33.725	-112.089
Belmont Abbey College (NC)	belmontabbeycollege.edu	64.13.232.197	34.02	-118.393
Beloit College (WI)	www.beloit.edu	144.89.40.111	42.558	-89.16
Bemidji State University (MN)	www.bemidjistate.edu	199.17.178.8	44.968	-93.088
Benedict College (SC)	www.benedict.edu	64.129.131.11	38	-97
Benedictine College (KS)	www.benedictine.edu	192.237.224.174	29.489	-98.399
Benedictine University (IL)	www.ben.edu	38.100.120.100	41.787	-88.083
Benjamin Franklin Institute of Technology (MA)	www.bfit.edu	205.174.24.160	39.961	-85.984
Bennett College for Women (NC)	www.bennett.edu	198.86.96.237	36.071	-79.768
Bennington College (VT)	www.bennington.edu	54.208.197.45	39.044	-77.488
Bentley University (MA)	www.bentley.edu	184.73.245.212	39.044	-77.488
Berea College (KY)	www.berea.edu	192.68.112.220	37.716	-84.3
Berkeley College (NJ)	berkeleycollege.edu	12.162.105.14	40.883	-74.214
Berklee College of Music (MA)	www.berklee.edu	107.22.233.195	39.044	-77.488
Berry College (GA)	www.berry.edu	208.71.235.100	34.28	-85.182
Bethany College (KS)	www.bethanylb.edu	198.57.170.97	40.218	-111.613
Bethany College (WV)	www.bethanywv.edu	50.28.53.250	42.726	-84.636
Bethany Lutheran College (MN)	www.blc.edu	68.232.253.4	44.131	-94
Bethany Theological Seminary (IN)	www.bethanyseminary.edu	159.28.18.71	39.838	-84.905
Bethel College (IN)	www.bethelcollege.edu	38.111.249.15	41.692	-86.145
Bethel College (KS)	www.bethelks.edu	70.165.102.12	38.074	-97.346
Bethel University & Seminary (MN)	www.bethel.edu	140.88.101.185	45.072	-93.187
Bethel University (TN)	www.bethelu.edu	54.186.63.111	45.779	-119.529
Bethesda University of California (CA)	buc.edu	69.195.109.52	40.218	-111.613
Bethune-Cookman University (FL)	www.cookman.edu	162.213.151.45	29.193	-81.047
Beulah Heights University (GA)	www.beulah.org	63.128.11.155	32.911	-79.86
Biblical Theological Seminary (PA)	www.biblical.edu	72.3.192.236	29.489	-98.399
Biola University (CA)	www.biola.edu	199.19.144.31	33.906	-118.018
Birmingham-Southern College (AL)	www.bsc.edu	208.118.240.28	42.065	-70.799
Bismark State College (ND)	www.bismarckstate.edu	216.235.169.220	46.808	-100.784
Black Hills State University (SD)	www.bhsu.edu	206.176.39.162	44.496	-103.87
Blackburn College (IL)	www.blackburn.edu	198.177.116.217	64.838	-147.716
Blessing-Rieman College of Nursing (IL)	www.brcn.edu	204.16.251.241	42.556	-83.177
Bloomfield College (NJ)	www.bloomfield.edu	184.73.171.62	39.044	-77.488
Bloomsburg University of Pennsylvania (PA)	www.bloomu.edu	148.137.10.10	41.053	-76.47
Blue Mountain College (MS)	www.bmc.edu	54.243.239.33	39.044	-77.488
Bluefield College (VA)	www.bluefield.edu	98.129.229.44	29.489	-98.399
Bluefield State College (WV)	bluefieldstate.edu	72.32.116.240	29.489	-98.399
Bluffton University (OH)	www.bluffton.edu	205.133.211.2	40.875	-83.881
Boise State University (ID)	www.boisestate.edu	132.178.213.91	43.46	-116.244
Boricua College (NY)	www.boricuacollege.edu	66.175.58.9	38.483	-121.64
Boston Architectural College (MA)	www.the-bac.edu	38.97.70.38	42.358	-71.06
Boston College (MA)	www.bc.edu	136.167.2.220	42.319	-71.15
Boston Conservatory (MA)	www.bostonconservatory.edu	50.57.73.112	29.489	-98.399
Boston Graduate School of Psychoanalysis (MA)	www.bgsp.edu	166.84.7.216	40.752	-73.997
Boston University (MA)	www.bu.edu	128.197.26.3	42.345	-71.099
Bowdoin College (ME)	www.bowdoin.edu	139.140.227.110	43.899	-69.972
Bowie State University (MD)	www.bowiestate.edu	131.118.190.62	39.001	-76.973
Bowling Green State University (OH)	www.bgsu.edu	54.221.204.132	39.044	-77.488
Bradley University (IL)	www.bradley.edu	50.17.212.100	39.044	-77.488
Brandeis University (MA)	www.brandeis.edu	129.64.99.200	42.376	-71.236
Brandman University (CA)	www.brandman.edu	54.214.31.83	45.779	-119.529
Brenau University (GA)	www.brenau.edu	198.58.101.183	32.847	-117.274
Brescia University (KY)	www.brescia.edu	104.28.28.27	38	-97
Brevard College (NC)	www.brevard.edu	108.166.120.35	0	0
Brewton-Parker College (GA)	www.bpc.edu	174.143.45.100	29.489	-98.399
Briar Cliff University (IA)	www.briarcliff.edu	96.63.177.107	42.535	-96.401
Briarcliffe College (NY)	www.briarcliffe.edu	216.49.218.16	42.033	-88.083
Bridgewater College (VA)	www.bridgewater.edu	147.138.18.51	38.362	-79.034
Bridgewater State University (MA)	www.bridgew.edu	23.21.154.7	39.044	-77.488
Brigham Young University (UT)	www.byu.edu	128.187.16.167	40.356	-111.732
Brigham Young University–Hawaii (HI)	byuh.edu	216.228.252.108	21.627	-157.942
Brigham Young University–Idaho (ID)	www.byui.edu	157.201.130.149	43.776	-111.691
Brite Divinity School (TX)	brite.edu	184.106.55.75	29.489	-98.399
Broward College (FL)	www.broward.edu	209.87.192.35	26.121	-80.127
Brown University (RI)	www.brown.edu	128.148.252.129	41.827	-71.398
Bryan College (TN)	www.bryan.edu	192.232.200.221	29.83	-95.474
Bryan College of Health Sciences (NE)	www.bryanhealth.com	69.8.250.227	33.521	-86.802
Bryant University (RI)	www.bryant.edu	66.206.128.6	41.904	-71.527
Bryn Athyn College (PA)	www.brynathyn.edu	104.28.26.9	38	-97
Bryn Mawr College (PA)	www.brynmawr.edu	165.106.9.64	40.027	-75.333
Bucknell University (PA)	www.bucknell.edu	134.82.10.249	40.981	-76.959
Buena Vista University (IA)	www.bvu.edu	147.92.2.195	42.676	-95.162
Burlington College (VT)	www.burlington.edu	72.27.231.133	35.753	-82.414
Butler University (IN)	www.butler.edu	159.242.130.240	39.833	-86.175
Cabarrus College of Health Sciences (NC)	www.cabarruscollege.edu	208.69.132.76	35.216	-80.826
Cabrini College (PA)	www.cabrini.edu	144.118.66.87	39.96	-75.197
Cairn University (PA)	cairn.edu	198.57.160.136	40.218	-111.613
Caldwell College (NJ)	www.caldwell.edu	69.164.214.101	40.736	-74.172
California Baptist University (CA)	www.calbaptist.edu	74.208.246.6	40.055	-75.408
California College of the Arts (CA)	www.cca.edu	198.101.128.243	29.489	-98.399
California Institute of the Arts (CA)	calarts.edu	198.182.157.205	34.418	-118.566
California Institute of Integral Studies (CA)	www.ciis.edu	207.20.47.188	39.624	-104.874
California Institute of Technology (CA)	www.caltech.edu	184.72.40.239	37.339	-121.895
California Lutheran University (CA)	www.callutheran.edu	199.107.196.124	34.213	-118.88
California Maritime Academy (CA)	www.csum.edu	208.93.209.59	41.516	-81.682
California Northstate University (CA)	www.cnsu.edu	174.136.6.72	38.614	-90.444
California Polytechnic State University, San Luis Obispo (CA)	www.calpoly.edu	129.65.71.110	35.347	-120.455
California State Polytechnic University, Pomona (CA)	www.csupomona.edu	134.71.177.148	34.066	-117.79
California State University–Bakersfield (CA)	www.csub.edu	136.168.1.61	35.188	-119.216
California State University–Channel Islands (CA)	www.csuci.edu	50.56.4.188	29.489	-98.399
California State University–Chico (CA)	www.csuchico.edu	132.241.82.63	39.731	-121.801
California State University–Dominguez Hills (CA)	www.csudh.edu	155.135.55.165	33.834	-118.292
California State University–East Bay (CA)	www.csueastbay.edu	134.154.191.145	37.658	-122.043
California State University–Fresno (CA)	www.fresnostate.edu	23.253.180.149	29.489	-98.399
California State University–Fullerton (CA)	www.fullerton.edu	137.151.127.120	33.87	-117.925
California State University–Long Beach (CA)	www.csulb.edu	134.139.1.60	33.784	-118.116
California State University–Los Angeles (CA)	www.calstatela.edu	50.112.100.214	45.779	-119.529
California State University–Monterey Bay (CA)	csumb.edu	198.189.246.23	33.754	-118.202
California State University–Northridge (CA)	www.csun.edu	130.166.238.195	33.787	-118.299
California State University–Sacramento (CA)	www.csus.edu	130.86.9.189	38.569	-121.438
California State University–San Bernardino (CA)	www.csusb.edu	139.182.74.174	34.225	-117.376
California State University–San Marcos (CA)	www.csusm.edu	144.37.12.45	33.156	-117.171
California State University–Stanislaus (CA)	www.csustan.edu	50.112.255.237	45.779	-119.529
California State University System (CA)	www.calstate.edu	137.145.34.30	33.754	-118.202
California University of Pennsylvania (PA)	www.calu.edu	158.83.2.45	40.054	-79.893
Calumet College of Saint Joseph (IN)	www.ccsj.edu	199.8.156.8	41.677	-87.494
Calvary Baptist Seminary (PA)	www.cbs.edu	129.121.136.168	35.076	-106.641
Calvary Bible College & Theological Seminary (MO)	www.calvary.edu	96.126.123.94	39.49	-74.477
Calvin College (MI)	www.calvin.edu	153.106.4.23	42.929	-85.546
Cambridge College (MA)	www.cambridgecollege.edu	107.22.196.132	39.044	-77.488
Cameron University (OK)	www.cameron.edu	198.17.223.3	34.58	-98.488
Campbell University (NC)	www.campbell.edu	96.30.33.5	41.874	-87.65
Campbellsville University (KY)	www.campbellsville.edu	64.89.44.97	38.65	-90.533
Canisius College (NY)	www.canisius.edu	138.92.8.121	42.915	-78.852
Capella University (MN)	www.capella.edu	64.73.146.24	44.944	-93.093
Capital University (OH)	www.capital.edu	192.153.31.243	39.988	-83.044
Capitol College (MD)	www.capitol-college.edu	205.162.53.44	39.05	-76.825
Cardinal Stritch University (WI)	www.stritch.edu	65.43.80.19	43.148	-87.921
Caribbean University (PR)	www.caribbean.edu	66.231.170.234	18.421	-66.062
Carleton College (MN)	www.carleton.edu	137.22.94.36	44.461	-93.201
Carlos Albizu University (PR)	www.albizu.edu	184.168.27.80	39.969	-75.176
Carlos Albizu University–Miami Campus (FL)	www.albizu.edu	184.168.27.80	39.969	-75.176
Carlow University (PA)	www.carlow.edu	38.107.156.24	38	-97
Carnegie Mellon University (PA)	www.cmu.edu	128.2.42.52	40.444	-79.956
Carroll College (MT)	www.carroll.edu	199.5.171.2	46.602	-112.041
Carroll University (WI)	www.carrollu.edu	140.104.2.19	43.03	-88.215
Carson-Newman College (TN)	www.cn.edu	98.129.229.83	29.489	-98.399
Carthage College (WI)	www.carthage.edu	173.45.225.57	29.489	-98.399
Case Western Reserve University (OH)	www.case.edu	129.22.104.136	41.507	-81.605
Castleton State College (VT)	www.castleton.edu	155.42.41.9	44.26	-72.575
Catawba College (NC)	catawba.edu	216.243.174.218	44.98	-93.264
Catholic Theological Union (IL)	www.ctu.edu	66.228.61.55	39.49	-74.477
The Catholic University of America (DC)	www.cua.edu	136.242.14.164	38.933	-76.996
Cazenovia College (NY)	www.cazenovia.edu	209.252.248.43	42.942	-75.803
Cedar Crest College (PA)	www.cedarcrest.edu	209.235.221.185	40.645	-75.437
Cedarville University (OH)	www.cedarville.edu	163.11.75.44	39.744	-83.767
Centenary College (NJ)	www.centenarycollege.edu	207.97.165.69	40.867	-74.822
Centenary College of Louisiana (LA)	www.centenary.edu	67.223.226.191	42.505	-71.205
Central Baptist College (AR)	www.cbc.edu	74.86.192.21	32.93	-96.835
Central Baptist Theological Seminary (KS)	www.cbts.edu	67.222.156.223	32.815	-96.87
Central Christian College of Kansas (KS)	www.centralchristian.edu	54.236.189.61	39.044	-77.488
Central Christian College of the Bible (MO)	www.cccb.edu	173.192.81.224	32.93	-96.835
Central College (IA)	www.central.edu	199.4.133.21	41.413	-92.923
Central Connecticut State University (CT)	www.ccsu.edu	149.152.18.104	41.778	-72.703
Central Methodist University (MO)	www.centralmethodist.edu	192.245.43.58	39.152	-92.668
Central Michigan University (MI)	www.cmich.edu	141.209.81.167	43.565	-84.847
Central Penn College (PA)	www.centralpenn.edu	65.61.38.169	40.276	-76.789
Central State University (OH)	www.centralstate.edu	72.52.254.53	42.726	-84.636
Central Washington University (WA)	www.cwu.edu	72.233.192.40	46.979	-120.47
Centre College (KY)	www.centre.edu	192.102.218.9	37.645	-84.817
Centro de Estudios Avanzados de Puerto Rico y el Caribe (PR)	www.ceaprc.edu	72.3.240.51	29.489	-98.399
Chadron State College (NE)	www.csc.edu	160.102.42.10	42.828	-103.139
Chamberlain College of Nursing (IL)	www.chamberlain.edu	198.101.129.221	29.489	-98.399
Chaminade University (HI)	www.chaminade.edu	65.174.252.75	21.298	-157.792
Champlain College (VT)	www.champlain.edu	206.80.57.92	39.624	-104.874
Chancellor University (OH)	www.chancelloru.edu	50.57.84.21	29.489	-98.399
Chapman University (CA)	www.chapman.edu	192.77.116.204	33.785	-117.843
Charles R. Drew University of Medicine & Science (CA)	www.cdrewu.edu	206.117.32.18	34.052	-118.244
Charleston Southern University (SC)	www.csuniv.edu	74.205.15.216	32.777	-79.931
Charter Oak State College (CT)	www.charteroak.edu	74.123.180.42	41.686	-72.731
Chester College of New England (NH) (closed May 2012)	en.wikipedia.org	198.35.26.96	38	-97
Chestnut Hill College (PA)	www.chc.edu	198.64.138.145	39.624	-104.874
Cheyney University (PA)	www.cheyney.edu	209.41.186.158	39.616	-75.704
The Chicago School of Professional Psychology (IL)	www.thechicagoschool.edu	209.117.242.162	38	-97
Chicago State University (IL)	www.csu.edu	209.175.73.2	39.834	-89.654
Chicago Theological Seminary (IL)	www.ctschicago.edu	162.144.67.169	40.71	-74.211
Chipola College (FL)	www.chipola.edu	23.25.180.55	30.774	-85.227
Chowan College (NC)	www.chowan.edu	198.86.17.35	36.424	-77.066
Christ the King Seminary (NY)	www.cks.edu	66.132.137.65	33.752	-84.392
Christendom College (VA)	www.christendom.edu	64.176.66.158	42.649	-71.166
Christian Brothers University (TN)	www.cbu.edu	50.56.88.144	29.489	-98.399
Christian Theological Seminary (IN)	www.cts.edu	216.54.158.199	39.768	-86.158
Christopher Newport University (VA)	cnu.edu	137.155.12.82	37.074	-76.494
Church Divinity School of the Pacific (CA)	cdsp.edu	205.186.129.178	34.02	-118.393
Cincinnati Christian University (OH)	www.ccuniversity.edu	66.161.195.195	39.1	-84.554
Cincinnati College of Mortuary Science	www.ccms.edu	173.203.66.184	29.489	-98.399
The Citadel (SC)	www.citadel.edu	155.225.198.23	32.849	-79.858
City University of Seattle (WA)	www.cityu.edu	209.221.169.92	47.62	-122.165
City University of New York (NY)	www.cuny.edu	128.228.38.47	40.766	-73.986
City University of New York (NY) Baruch College	www.baruch.cuny.edu	150.210.155.246	40.739	-73.983
City University of New York (NY) Brooklyn College	www.brooklyn.cuny.edu	146.245.201.50	40.625	-73.946
City University of New York (NY) City College	www.ccny.cuny.edu	54.243.143.243	39.044	-77.488
City University of New York (NY) College of Staten Island	www.csi.cuny.edu	163.238.52.223	40.596	-74.152
City University of New York (NY) Graduate School & University Center	www.gc.cuny.edu	146.96.128.106	40.769	-73.961
City University of New York (NY) Hunter College	www.hunter.cuny.edu	146.95.129.21	40.769	-73.961
City University of New York (NY) John Jay College of Criminal Justice	www.jjay.cuny.edu	146.111.34.6	40.76	-73.993
City University of New York (NY) Lehman College	www.lehman.cuny.edu	148.84.103.12	40.869	-73.902
City University of New York (NY) Medgar Evers College	www.mec.cuny.edu	199.219.184.250	40.661	-73.958
City University of New York (NY) New York City College of Technology	www.citytech.cuny.edu	199.219.135.4	40.694	-73.991
City University of New York (NY) Queens College	www.qc.cuny.edu	149.4.99.43	40.65	-73.95
City University of New York (NY) York College	www.york.cuny.edu	198.61.16.7	40.651	-73.871
Claflin University (SC)	www.claflin.edu	65.83.118.37	33.488	-80.856
Claremont Consortium of Colleges (CA)	www.claremont.edu	134.173.134.154	34.122	-117.714
Claremont Consortium of Colleges (CA) Claremont Graduate University	www.cgu.edu	134.173.237.1	34.122	-117.714
Claremont Consortium of Colleges (CA) Claremont McKenna College	www.claremont.edu	134.173.134.154	34.122	-117.714
Claremont Consortium of Colleges (CA) Harvey Mudd College	www.hmc.edu	67.205.20.198	33.927	-117.861
Claremont Consortium of Colleges (CA) Keck Graduate Institute of Applied Life Sciences	www.kgi.edu	207.20.55.23	39.624	-104.874
Claremont Consortium of Colleges (CA) Pitzer College	www.pitzer.edu	134.173.112.23	34.122	-117.714
Claremont Consortium of Colleges (CA) Pomona College	en.wikipedia.org	208.80.154.224	37.79	-122.394
Claremont Consortium of Colleges (CA) Scripps College	www.scrippscollege.edu	199.83.128.101	35.227	-80.843
Claremont School of Theology (CA)	www.cst.edu	173.255.248.101	39.49	-74.477
Clarion University of Pennsylvania (PA)	www.clarion.edu	209.250.203.50	41.176	-79.379
Clark University (MA)	www.clarku.edu	140.232.1.129	42.242	-71.81
Clark Atlanta University (GA)	www.cau.edu	205.129.160.107	38	-97
Clarke University (IA)	www.clarke.edu	50.56.190.34	42.528	-70.929
Clarkson College (NE)	www.clarksoncollege.edu	72.15.169.97	40.8	-96.667
Clarkson University (NY)	www.clarkson.edu	128.153.5.187	44.661	-74.926
Clayton State University (GA)	www.clayton.edu	168.28.245.193	33.586	-84.328
Clear Creek Baptist Bible College (KY)	www.ccbbc.edu	192.185.163.24	29.83	-95.474
Clearwater Christian College (FL)	www.clearwater.edu	38.101.22.104	27.948	-82.458
Cleary University (MI)	www.cleary.edu	66.246.152.220	41.374	-72.94
Clemson University (SC)	www.clemson.edu	130.127.69.75	34.534	-82.717
Cleveland Chiropractic College (KS)	www.cleveland.edu	198.61.179.160	40.472	-85.342
Cleveland Institute of Art (OH)	www.cia.edu	199.79.51.35	32.991	-96.664
Cleveland Institute of Music (OH)	www.cim.edu	208.109.168.188	33.612	-111.891
Cleveland State University (OH)	www.csuohio.edu	137.148.18.47	41.488	-81.672
Coastal Carolina University (SC)	www.coastal.edu	199.120.21.2	33.936	-78.919
Coe College (IA)	www.coe.edu	192.133.84.75	42.024	-91.662
Cogswell Polytechnical College (CA)	www.cogswell.edu	98.129.229.214	29.489	-98.399
Coker College (SC)	www.coker.edu	70.32.109.153	34.02	-118.393
Colby College (ME)	www.colby.edu	137.146.28.73	44.562	-69.556
Colby-Sawyer College (NH)	www.colby-sawyer.edu	166.78.1.135	29.489	-98.399
Colegio Universitario de San Juan (PR)	www.cunisanjuan.edu	196.28.50.197	18.43	-66.191
Colgate University (NY)	www.colgate.edu	149.43.128.50	42.818	-75.548
College for Creative Studies (MI)	www.collegeforcreativestudies.edu	50.56.49.48	29.489	-98.399
College for Financial Planning (CO)	www.cffp.edu	204.17.30.180	33.406	-112.026
College of the Atlantic (ME)	www.coa.edu	162.254.165.102	38	-97
College of Biblical Studies–Houston (TX)	cbshouston.edu	69.163.221.119	33.927	-117.861
College of Central Florida (FL)	www.cf.edu	150.176.253.68	29.187	-82.14
College of Charleston (SC)	www.cofc.edu	173.255.197.239	39.49	-74.477
College of Coastal Georgia (GA)	www.ccga.edu	54.201.60.26	45.779	-119.529
College of the Holy Cross (MA)	www.holycross.edu	192.133.83.145	42.242	-71.81
The College of Idaho (ID)	www.collegeofidaho.edu	198.60.192.14	43.66	-116.638
College of the Menominee Nation (WI)	www.menominee.edu	205.213.138.15	44.945	-88.623
College of Mount Saint Joseph (OH)	www.msj.edu	74.83.241.80	39.162	-84.457
College of Mount Saint Vincent (NY)	www.mountsaintvincent.edu	63.247.225.20	40.9	-73.899
The College of New Jersey (NJ)	tcnj.pages.tcnj.edu	159.91.14.76	40.265	-74.824
College of New Rochelle (NY)	www.cnr.edu	72.32.209.215	29.489	-98.399
College of Notre Dame of Maryland (MD)	www.ndm.edu	162.209.99.6	29.489	-98.399
College of the Ozarks (MO)	www.cofo.edu	209.106.220.5	38.882	-92.402
College of Saint Benedict (MN)	www.csbsju.edu	152.65.160.31	45.594	-94.363
College of Saint Elizabeth (NJ)	www.cse.edu	54.209.253.41	39.044	-77.488
College of Saint Rose (NY)	www.strose.edu	66.195.8.30	42.685	-73.832
College of Saint Joseph (VT)	www.csj.edu	50.57.249.195	29.489	-98.399
College of Saint Mary (NE)	www.csm.edu	192.203.211.36	41.239	-95.999
College of Saint Scholastica (MN)	www.css.edu	143.110.1.200	46.849	-92.203
College of Saints John Fisher & Thomas More (TX)	fishermore.edu	50.116.42.157	39.428	-74.496
College of Southern Nevada (NV)	www.csn.edu	131.216.152.250	36.175	-115.137
College of Visual Arts (MN) (closed 30 June 2013)	en.wikipedia.org	198.35.26.96	38	-97
College of William and Mary (VA)	www.wm.edu	128.239.29.10	37.271	-76.708
College of Wooster (OH)	www.wooster.edu	140.103.223.70	40.808	-81.973
Colorado Christian University (CO)	www.ccu.edu	65.112.125.68	39.709	-105.091
Colorado College (CO)	www.coloradocollege.edu	198.59.4.123	38.831	-104.808
Colorado Mesa University (CO)	www.coloradomesa.edu	72.166.224.167	39.07	-108.538
Colorado School of Mines (CO)	www.mines.edu	138.67.1.8	39.715	-105.243
Colorado State University (CO)	www.colostate.edu	129.82.103.106	40.456	-105.465
Colorado State University–Pueblo (CO)	www.colostate-pueblo.edu	158.142.15.71	38.34	-104.52
Colorado Technical University (CO)	www.coloradotech.edu	107.14.41.138	38	-97
Columbia Centro Universitario (PR)	www.columbiaco.edu	216.119.129.97	42.278	-83.741
Columbia College (MO)	www.ccis.edu	192.149.2.160	38.903	-92.102
Columbia College (SC)	www.columbiasc.edu	162.253.34.62	38	-97
Columbia College Chicago (IL)	www.colum.edu	108.166.87.105	29.489	-98.399
Columbia College of Nursing (WI)	www.ccon.edu	216.126.34.152	33.804	-83.889
Columbia International University (SC)	www.ciu.edu	50.17.241.147	39.044	-77.488
Columbia Theological Seminary (GA)	www.ctsnet.edu	209.208.240.85	38.9	-94.705
